name,month,Number of incoming visits,Number of outgoing visits (no regI to regI),Number of outgoing visits (with regI to regI),to Acton,to Adams-Normandie,to Agoura Hills,to Agua Dulce,to Alhambra,to Alondra Park,to Altadena,to Angeles Crest,to Arcadia,to Arleta,to Arlington Heights,to Artesia,to Athens,to Atwater Village,to Avalon,to Avocado Heights,to Azusa,to Baldwin Hills/Crenshaw,to Baldwin Park,to Bel-Air,to Bellflower,to Bell Gardens,to Bell,to Beverly Crest,to Beverly Grove,to Beverly Hills,to Beverlywood,to Boyle Heights,to Bradbury,to Brentwood,to Broadway-Manchester,to Burbank,to Calabasas,to Canoga Park,to Carson,to Carthay,to Castaic Canyons,to Castaic,to Central-Alameda,to Century City,to Cerritos,to Charter Oak,to Chatsworth,to Chatsworth Reservoir,to Chesterfield Square,to Cheviot Hills,to Chinatown,to Citrus,to Claremont,to Commerce,to Compton,to Covina,to Cudahy,to Culver City,to Cypress Park,to Del Aire,to Del Rey,to Desert View Highlands,to Diamond Bar,to Downey,to Downtown,to Duarte,to Eagle Rock,to East Compton,to East Hollywood,to East La Mirada,to East Los Angeles,to East Pasadena,to East San Gabriel,to Echo Park,to Elizabeth Lake,to El Monte,to El Segundo,to El Sereno,to Elysian Park,to Elysian Valley,to Encino,to Exposition Park,to Fairfax,to Florence-Firestone,to Florence,to Gardena,to Glassell Park,to Glendale,to Glendora,to Gramercy Park,to Granada Hills,to Green Meadows,to Green Valley,to Griffith Park,to Hacienda Heights,to Hancock Park,to Hansen Dam,to Harbor City,to Harbor Gateway,to Harvard Heights,to Harvard Park,to Hasley Canyon,to Hawaiian Gardens,to Hawthorne,to Hermosa Beach,to Hidden Hills,to Highland Park,to Historic South-Central,to Hollywood Hills,to Hollywood Hills West,to Hollywood,to Huntington Park,to Hyde Park,to Industry,to Inglewood,to Irwindale,to Jefferson Park,to Koreatown,to La Canada Flintridge,to La Crescenta-Montrose,to Ladera Heights,to La Habra Heights,to Lake Balboa,to Lake Hughes,to Lake Los Angeles,to Lake View Terrace,to Lakewood,to La Mirada,to Lancaster,to La Puente,to Larchmont,to La Verne,to Lawndale,to Leimert Park,to Lennox,to Leona Valley,to Lincoln Heights,to Littlerock,to Lomita,to Long Beach,to Lopez/Kagel Canyons,to Los Feliz,to Lynwood,to Malibu,to Manchester Square,to Manhattan Beach,to Marina del Rey,to Mar Vista,to Mayflower Village,to Maywood,to Mid-City,to Mid-Wilshire,to Mission Hills,to Monrovia,to Montebello,to Montecito Heights,to Monterey Park,to Mount Washington,to Northeast Antelope Valley,to North El Monte,to North Hills,to North Hollywood,to Northridge,to Northwest Antelope Valley,to Northwest Palmdale,to North Whittier,to Norwalk,to Pacific Palisades,to Pacoima,to Palmdale,to Palms,to Palos Verdes Estates,to Panorama City,to Paramount,to Pasadena,to Pico Rivera,to Pico-Robertson,to Pico-Union,to Playa del Rey,to Playa Vista,to Pomona,to Porter Ranch,to Quartz Hill,to Ramona,to Rancho Dominguez,to Rancho Palos Verdes,to Rancho Park,to Redondo Beach,to Reseda,to Ridge Route,to Rolling Hills Estates,to Rolling Hills,to Rosemead,to Rowland Heights,to San Dimas,to San Fernando,to San Gabriel,to San Marino,to San Pasqual,to San Pedro,to Santa Clarita,to Santa Fe Springs,to Santa Monica,to Sawtelle,to Sepulveda Basin,to Shadow Hills,to Sherman Oaks,to Sierra Madre,to Signal Hill,to Silver Lake,to South Diamond Bar,to Southeast Antelope Valley,to South El Monte,to South Gate,to South Park,to South Pasadena,to South San Gabriel,to South San Jose Hills,to South Whittier,to Stevenson Ranch,to Studio City,to Sunland,to Sun Valley,to Sun Village,to Sylmar,to Tarzana,to Temple City,to Toluca Lake,to Topanga,to Torrance,to Tujunga Canyons,to Tujunga,to Unincorporated Catalina Island,to Unincorporated Santa Monica Mountains,to Unincorporated Santa Susana Mountains,to Universal City,to University Park,to Valinda,to Valley Glen,to Valley Village,to Val Verde,to Van Nuys,to Venice,to Vermont Knolls,to Vermont-Slauson,to Vermont Square,to Vermont Vista,to Vernon,to Veterans Administration,to View Park-Windsor Hills,to Vincent,to Walnut,to Walnut Park,to Watts,to West Adams,to West Carson,to Westchester,to West Compton,to West Covina,to West Hills,to West Hollywood,to Westlake,to Westlake Village,to West Los Angeles,to Westmont,to West Puente Valley,to West San Dimas,to West Whittier-Los Nietos,to Westwood,to Whittier,to Whittier Narrows,to Willowbrook,to Wilmington,to Windsor Square,to Winnetka,to Woodland Hills
Encino,9,6998,18549,28671,0,0,8,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,8,0,737,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,48,0,0,0,0,22,0,0,0,0,0,8,10122,0,24,0,0,0,31,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,48,209,0,4,0,0,0,0,16,0,0,0,0,532,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,127,372,814,0,0,0,0,0,55,0,0,0,202,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,2396,0,0,26,0,0,0,0,0,0,0,0,0,0,715,16,148,0,44,4076,0,41,0,0,277,12,0,0,0,4,0,0,227,144,0,1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2283
Fairfax,9,9486,433,593,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,0,0,0,0,10,0,160,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,36,129,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,12,0,8,0,0,10,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Glassell Park,9,12089,3052,4747,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,23,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,1103,0,100,0,0,0,0,37,0,0,0,0,0,44,46,0,16,0,0,0,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,8,4,64,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,141,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,10,0,0,0,48,12,0,0,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,0,0,206,0,0,0,0,0,0,0,0,0,0,20,4,28,0,12,10,0,0,0,0,12,16,0,0,0,0,0,0,16,12,0,26,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8
Glendale,9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granada Hills,9,50532,24318,38658,0,0,0,0,0,0,0,0,0,8,4,0,0,61,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,4,680,0,0,0,0,0,0,0,0,1476,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,28,0,102,0,0,0,0,21,0,0,0,0,0,0,495,0,40,0,0,0,24,0,0,0,14340,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,48,16,223,0,0,0,8,0,0,0,0,0,0,0,285,0,0,54,0,0,0,0,20,0,0,4,0,0,25,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,0,1493,576,6049,0,0,0,0,0,1176,0,0,0,623,0,0,0,0,4,0,0,0,1784,0,0,0,7,0,0,498,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,8,32,504,0,0,16,0,0,0,0,0,0,0,0,0,0,307,40,535,0,572,382,0,78,0,0,371,72,0,0,0,4,0,0,428,104,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,646
Hancock Park,9,972,312,361,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,12,4,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hansen Dam,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvard Heights,9,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park,9,16834,4104,8547,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,16,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,362,0,0,0,0,0,8,0,1803,0,127,0,4,0,0,72,0,0,0,4,0,16,20,0,12,0,0,0,260,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4443,0,8,0,64,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,176,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,6,0,0,105,0,20,0,0,4,36,8,0,0,0,0,0,16,0,0,0,28,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,24,0,0,100,0,0,0,0,0,4,0,0,0,0,38,4,64,0,16,0,0,9,0,0,36,4,0,0,0,0,0,0,22,0,0,45,4,110,72,12,0,0,0,0,0,0,0,0,6,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42
Historic South-Central,9,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollywood Hills,9,7849,4201,4893,0,0,0,0,0,0,0,0,0,0,14,0,0,34,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,0,0,4,0,32,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,32,0,122,0,0,0,0,48,0,0,0,0,0,0,74,0,29,0,0,0,13,4,0,0,26,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,12,0,692,84,955,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,28,0,0,0,0,0,4,0,0,0,0,138,0,0,8,0,0,0,0,0,4,4,16,0,0,0,0,0,0,0,8,278,42,0,0,0,0,0,12,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,193,0,0,82,0,0,0,0,0,0,0,0,0,0,909,0,89,0,4,32,0,125,0,0,183,8,0,0,0,19,0,0,102,55,0,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,4,0,0,0,0,0,0,0,0,0,0,0,0,4,64
Hollywood Hills West,9,5279,1458,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,37,0,52,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,54,398,427,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,9,41,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,92,0,0,8,0,0,0,0,0,0,0,0,0,0,256,0,8,0,0,24,0,16,0,0,50,0,0,0,0,8,0,0,23,32,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,4,0,4,41
Hollywood,9,67398,9210,17642,0,0,0,0,0,0,0,0,0,0,5,0,0,316,0,0,0,4,0,0,0,0,0,0,223,0,0,10,0,0,0,0,0,37,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,42,0,62,0,2439,0,0,0,0,84,0,0,0,0,0,4,104,0,385,0,0,0,78,0,0,0,80,0,0,0,0,65,0,0,0,59,0,0,0,0,0,0,28,0,380,395,8432,0,148,0,0,0,0,80,0,0,0,0,20,0,0,4,0,0,0,0,294,0,0,0,0,0,17,0,0,0,0,911,0,0,0,0,0,0,0,0,20,0,16,0,0,8,0,0,0,0,39,371,102,0,0,0,0,0,41,0,0,0,135,0,0,0,0,28,0,0,0,20,0,0,0,106,0,0,58,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,4,32,216,0,0,121,0,0,0,0,0,0,0,0,0,0,317,8,139,0,53,63,0,41,0,0,150,14,0,0,0,16,0,0,190,44,0,282,0,0,0,0,0,0,0,4,0,0,0,0,0,0,41,0,0,24,46,12,0,0,0,0,0,0,0,0,0,0,4,0,20,78
Huntington Park,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyde Park,9,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inglewood,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koreatown,9,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Balboa,9,15473,10695,13205,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,412,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,48,0,0,0,0,4,0,0,0,0,0,0,977,0,12,0,0,0,8,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,24,40,0,8,0,0,0,0,0,0,0,0,0,2510,0,0,8,0,0,0,0,8,0,0,0,0,0,16,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,81,0,0,4,0,0,0,0,291,219,1777,0,0,0,0,0,98,0,0,0,232,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,967,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,404,0,0,4,0,0,0,0,0,0,0,0,0,0,179,21,145,0,62,610,0,38,0,0,85,16,0,0,0,4,0,0,218,29,0,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,621
Lake View Terrace,9,4837,4934,5371,0,0,0,0,0,0,0,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,58,0,0,0,0,0,0,0,0,81,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,35,0,48,0,0,0,0,4,0,0,0,0,0,0,41,0,8,0,0,0,4,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,34,0,4,0,0,0,0,0,0,0,0,0,4,0,0,437,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,82,88,181,0,0,0,0,0,942,0,0,0,215,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,51,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,74,107,0,0,9,0,0,0,0,0,0,0,0,0,0,67,629,236,0,458,56,0,20,0,0,81,375,0,0,0,0,0,0,49,8,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,32
Larchmont,9,3886,1402,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,418,0,0,0,0,16,0,0,0,0,0,0,24,0,20,0,0,0,12,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,8,0,352,0,12,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,12,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,43,0,12,0,4,12,0,4,0,0,16,0,0,0,0,0,0,0,29,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0
